target_pred_class,prob_predictions_0,prob_predictions_1,prob_predictions_2,prob_predictions_3,prob_predictions_4,prob_predictions_5,prob_predictions_6,prob_predictions_7,prob_predictions_8,prob_predictions_9,prob_predictions_10,num_labels,class_labels
9,2.92073e-16,1.7066657e-15,5.039195e-07,7.699738e-16,2.5053727e-15,3.2483922e-13,1.909908e-17,1.2919893e-15,7.0810874e-15,0.9999995,1.0961338e-14,9,hcp11m20
2,1.0326285e-07,3.893724e-08,0.9999589,4.597687e-08,2.9136094e-10,2.4625026e-06,7.287046e-11,1.5708914e-05,9.187655e-10,2.2822529e-05,1.8805749e-11,2,bcc111
0,1.0,6.354725e-20,6.728206e-20,1.5657154e-12,1.5396679e-14,2.438252e-22,4.6195652e-14,2.9656274e-13,1.697473e-22,1.7573431e-18,6.0694527e-15,0,bcc100
6,4.483878e-15,1.39807845e-14,9.635399e-19,7.4786015e-17,3.3104631e-19,2.1745072e-15,1.0,5.352252e-14,1.00491675e-17,4.1542177e-18,6.086748e-23,6,fcc211
3,5.4944774e-14,1.4818228e-14,2.4662268e-18,1.0,3.776378e-16,2.9313306e-19,3.347521e-14,1.8987455e-15,7.922482e-14,1.6928908e-19,4.7578284e-23,3,fcc100
3,3.1431969e-12,3.866077e-10,1.7179594e-16,1.0,1.266739e-16,1.8506686e-08,2.5269767e-10,2.4799915e-14,1.6382459e-14,7.939409e-14,6.1301936e-12,3,fcc100
8,8.2327783e-23,4.620423e-09,8.18903e-21,1.6006375e-22,7.906098e-23,5.846359e-16,6.2043056e-14,4.1412476e-16,1.0,3.849606e-19,9.792412e-24,8,hcp10m10
5,1.4592678e-20,6.8168034e-17,1.2952465e-12,2.3358432e-16,1.1337831e-13,1.0,6.989193e-14,6.3751254e-11,1.130114e-22,1.7868223e-11,2.0857905e-14,5,fcc111
2,1.2900549e-13,2.6655742e-13,0.9999993,2.3671134e-14,1.4132199e-14,5.249573e-12,3.4318742e-10,1.1537463e-11,1.8907342e-09,7.037282e-07,1.7859341e-12,2,bcc111
5,3.270841e-15,1.6018955e-15,6.285412e-20,6.2585083e-16,2.7267343e-16,1.0,8.606005e-11,1.3699515e-19,8.685935e-15,4.7154917e-16,1.4434461e-18,5,fcc111
2,1.596158e-12,5.3628716e-17,1.0,2.2031933e-18,3.493177e-13,6.24498e-18,6.7850656e-12,1.0225151e-17,3.2410075e-15,3.0682894e-08,1.6425855e-18,2,bcc111
7,1.0307678e-15,2.4135435e-11,9.752987e-28,2.3486994e-17,1.2732178e-21,4.5755134e-20,1.9719119e-17,1.0,1.4359168e-14,1.6428508e-23,4.1472794e-27,7,hcp0001
2,2.281604e-15,1.9448948e-13,1.0,2.428493e-17,1.017786e-11,3.9134923e-10,8.558508e-17,1.1916561e-12,8.618954e-10,1.1723894e-12,4.4049546e-13,2,bcc111
4,7.162047e-11,3.356409e-17,1.0323892e-11,8.6075065e-13,1.0,1.8831266e-17,2.399215e-14,4.361966e-12,5.342762e-12,2.1777316e-08,1.1846231e-10,4,fcc110
7,5.469792e-17,4.554441e-13,3.128475e-21,2.3148555e-16,1.8466831e-24,9.600485e-16,4.7979497e-13,1.0,2.1154855e-12,1.5924437e-25,5.6815126e-29,7,hcp0001
8,7.022504e-22,2.0743515e-15,5.5716503e-19,2.5522585e-20,9.116501e-24,9.359584e-22,7.443743e-15,2.1538154e-18,1.0,4.532792e-21,9.968499e-24,8,hcp10m10
10,1.7749099e-07,1.4218874e-05,6.3755897e-12,4.7373692e-11,2.4989045e-15,1.7320775e-14,1.1935427e-16,1.3686071e-16,9.56571e-12,2.6164881e-11,0.9999856,10,hcp2m1m10
6,3.3920192e-20,4.2049687e-17,2.9236014e-20,2.7173446e-18,1.1431188e-19,1.5796096e-12,1.0,8.253009e-20,1.260117e-12,5.0152574e-21,5.8422046e-26,6,fcc211
5,7.2154904e-16,4.4651044e-14,2.4866226e-14,3.1469278e-16,6.2166573e-15,1.0,2.4023212e-09,5.313628e-11,4.8649152e-17,2.1336748e-17,1.8371129e-17,5,fcc111
6,1.1115281e-15,2.0163765e-14,9.472311e-19,1.5927122e-16,1.1962219e-16,1.3233852e-12,1.0,8.682167e-13,7.081999e-14,4.0273584e-18,2.429456e-25,6,fcc211
0,1.0,1.6930557e-15,6.62153e-17,4.1976252e-11,1.1265579e-12,5.407346e-17,9.0431265e-12,2.1591219e-10,1.0451697e-20,3.360935e-15,1.1926208e-11,0,bcc100
9,6.998137e-18,9.29239e-15,1.7929442e-05,6.335917e-15,8.123518e-20,1.6740043e-14,3.28591e-14,6.4929456e-17,6.2508906e-13,0.9999821,5.91836e-13,9,hcp11m20
6,1.1853244e-24,1.15658234e-23,5.353642e-21,1.2822832e-22,6.457065e-27,3.4578365e-14,1.0,3.412154e-24,1.2591139e-14,5.436748e-28,2.4406863e-25,6,fcc211
5,4.1176778e-18,3.6188186e-16,1.4759158e-22,3.690284e-20,1.0336727e-17,1.0,5.874203e-12,2.6164253e-19,5.1521584e-15,2.1728737e-15,8.128934e-20,5,fcc111
5,8.570591e-18,6.53797e-14,8.2645213e-13,2.1608715e-11,9.552333e-13,0.99999225,7.786458e-06,2.1938928e-10,3.31389e-17,2.099136e-18,1.673385e-19,5,fcc111
4,1.5445927e-09,4.7484505e-17,5.74056e-11,3.4090263e-12,1.0,1.9744968e-14,1.9471358e-14,9.7091016e-11,2.7149436e-16,6.0403756e-14,1.5815829e-10,4,fcc110
6,2.273592e-16,2.4824584e-13,5.2585824e-17,2.1001798e-16,1.5209454e-12,1.6678393e-13,1.0,2.1422235e-12,4.771725e-19,8.296977e-21,3.1753687e-27,6,fcc211
0,0.99999297,9.1013863e-10,7.3390194e-14,7.02286e-06,3.061113e-08,3.384183e-16,3.4185816e-15,5.0581583e-12,9.805135e-15,9.432681e-13,2.9174484e-12,0,bcc100
7,2.5252124e-18,3.8386988e-10,2.5959797e-23,1.6457374e-14,6.357192e-22,7.27417e-14,1.388168e-13,1.0,5.978313e-13,1.745127e-23,2.0796018e-25,7,hcp0001
8,3.3214884e-22,2.3737265e-09,2.1879084e-18,3.7018316e-20,1.4290947e-21,1.5942983e-24,8.707574e-13,7.197253e-19,1.0,1.0613615e-20,2.5778976e-18,8,hcp10m10
5,8.888371e-19,1.4919328e-18,1.13450366e-20,1.2657628e-13,1.539786e-17,1.0,8.506329e-14,5.6996136e-15,1.21384805e-20,9.000386e-19,6.1729065e-18,5,fcc111
6,7.255488e-30,2.3348757e-13,1.659773e-20,8.709005e-20,1.1763565e-23,1.303113e-21,1.0,2.997301e-25,1.9785648e-10,8.6422983e-17,2.687562e-18,6,fcc211
2,7.1818755e-13,2.897636e-13,1.0,9.129941e-15,7.0397686e-13,2.475507e-10,4.538087e-13,3.3502662e-11,4.1916667e-10,1.3423706e-08,5.0863122e-14,2,bcc111
3,1.2249787e-10,4.3679242e-17,4.815646e-20,1.0,1.8569325e-17,5.9701597e-15,4.9466014e-09,3.3598618e-13,2.9611504e-17,1.8530011e-14,1.5814394e-16,3,fcc100
3,4.7435536e-13,4.8351724e-14,3.9271563e-16,1.0,5.7342584e-18,1.2091633e-10,9.783566e-12,1.9046908e-11,2.3855325e-16,2.1066802e-15,8.979754e-16,3,fcc100
10,1.7146925e-12,1.0851602e-12,2.6786718e-15,5.7365657e-22,2.6844178e-17,3.5913148e-23,2.733704e-22,5.9807805e-23,3.8514872e-11,1.3740097e-16,1.0,10,hcp2m1m10
10,5.21708e-18,4.9236826e-12,1.7277898e-14,3.6104567e-19,4.4419824e-14,4.784745e-24,6.016172e-18,1.09634256e-23,2.0189221e-16,5.490389e-15,1.0,10,hcp2m1m10
2,1.6668057e-17,3.3369654e-17,1.0,1.830599e-18,3.5036683e-12,5.1182885e-15,4.6467746e-14,6.6158203e-18,5.09531e-19,8.066486e-17,1.5144703e-15,2,bcc111
4,1.5264505e-11,9.555461e-18,4.927377e-11,9.145209e-15,1.0,2.063836e-17,3.599449e-15,2.7431234e-13,1.5221156e-15,4.4025228e-15,1.0376177e-09,4,fcc110
1,6.288851e-17,1.0,1.5838164e-18,1.2485108e-13,2.7911449e-21,5.0842075e-14,4.1013026e-11,3.1970822e-16,1.7738845e-11,5.754289e-17,2.1839636e-11,1,bcc110
6,3.090696e-20,8.0486903e-13,2.2203156e-15,5.219977e-14,7.29912e-17,4.7855337e-15,1.0,3.331382e-17,4.764994e-19,9.689592e-17,2.93888e-17,6,fcc211
7,1.1092271e-13,1.1933815e-10,2.0639321e-23,2.1616763e-18,1.6853198e-19,1.3476858e-16,1.6564383e-14,1.0,9.795169e-18,3.9085415e-20,2.3725453e-24,7,hcp0001
5,1.529312e-19,2.5946669e-20,1.17451804e-23,3.3240835e-24,6.3941163e-28,1.0,1.7525828e-11,5.553262e-16,3.5809843e-13,8.936003e-26,9.085821e-29,5,fcc111
9,5.235266e-10,2.9555058e-12,1.383379e-06,4.023443e-15,1.6039173e-11,2.0855142e-13,1.7268813e-14,5.838414e-13,1.13762166e-10,0.99999857,1.0012778e-14,9,hcp11m20
2,5.225701e-19,5.5064527e-16,0.9999999,1.5404454e-15,7.9933193e-10,3.2017197e-16,8.4350436e-11,1.6034763e-18,2.5025357e-12,1.3051294e-07,6.5055295e-14,2,bcc111
1,1.1111192e-11,1.0,4.4295558e-17,7.322387e-11,5.294777e-16,4.4756536e-17,3.843107e-11,4.78297e-11,4.8261093e-09,7.608703e-12,6.532461e-18,1,bcc110
9,1.4743064e-22,2.3195865e-22,1.3045046e-15,4.6859285e-21,3.9143196e-18,9.375052e-23,1.7807891e-23,2.1629619e-19,6.6594222e-18,1.0,7.836367e-18,9,hcp11m20
9,9.453879e-16,6.110683e-17,2.1726244e-08,7.477025e-19,1.2204908e-15,5.1899256e-18,3.3639683e-19,6.149839e-14,2.156177e-16,1.0,1.0893185e-15,9,hcp11m20
1,3.3439647e-15,1.0,3.3296015e-18,3.4339995e-13,7.6972084e-18,2.0909004e-11,3.672466e-11,9.535863e-12,5.4965352e-09,2.9584297e-17,2.2146535e-14,1,bcc110
0,1.0,1.6308384e-14,3.2558944e-20,7.89484e-12,4.992727e-12,1.510827e-18,2.1331286e-18,6.0628898e-12,8.877638e-17,4.757537e-16,4.802656e-13,0,bcc100
10,5.746331e-07,1.2373816e-10,7.1358457e-12,1.3447585e-15,3.8273882e-13,4.5735953e-18,1.9240294e-16,1.0842765e-15,9.2907194e-20,1.2109216e-17,0.9999994,10,hcp2m1m10
6,4.6235286e-23,2.9439661e-15,2.5543162e-18,1.7211393e-14,3.6628495e-21,9.639999e-18,1.0,8.7609994e-17,5.707137e-09,1.5051393e-16,1.7711167e-21,6,fcc211
2,0.00018014756,3.8191956e-09,0.97984535,4.0303004e-08,7.2811504e-06,1.6591667e-08,3.1260883e-11,3.960246e-09,3.012189e-08,0.019967027,6.6363115e-10,2,bcc111
8,3.6179774e-23,4.1581304e-12,7.238764e-22,3.7696928e-27,2.5331935e-24,7.982417e-20,6.569757e-15,8.0868926e-22,1.0,6.430957e-20,2.3881774e-20,8,hcp10m10
6,1.9676926e-21,4.5821554e-18,5.705606e-19,2.702746e-19,3.624363e-21,4.8784494e-15,1.0,4.2008535e-22,8.628863e-16,9.178203e-22,5.4326543e-24,6,fcc211
9,6.4405976e-15,6.429229e-16,4.4085887e-08,6.447318e-12,9.1774e-14,2.0530166e-16,1.158251e-16,1.5234973e-16,2.5011698e-13,1.0,7.1053897e-15,9,hcp11m20
0,0.9999999,1.0465105e-08,2.1318033e-17,1.018254e-07,3.3149796e-12,1.2367254e-15,4.30612e-11,3.932554e-08,6.14264e-14,5.0865306e-12,2.7152538e-16,0,bcc100
8,3.1904025e-18,7.0302214e-15,1.4337382e-18,1.1170378e-21,6.1094457e-25,9.945545e-19,1.1873766e-13,6.7280174e-15,1.0,3.10799e-22,4.612998e-21,8,hcp10m10
7,2.1531785e-22,4.2497104e-13,8.0643815e-20,1.0213445e-19,1.752294e-20,8.620346e-15,4.9183227e-12,1.0,4.9794484e-13,8.140866e-31,1.0854061e-24,7,hcp0001
10,2.62917e-13,1.0235426e-11,1.7829842e-16,9.916768e-16,2.9018758e-11,1.7743604e-16,3.3328624e-21,5.922041e-18,1.08415664e-16,1.6177452e-15,1.0,10,hcp2m1m10
10,1.01025755e-13,3.264841e-10,9.459177e-17,2.2119115e-16,1.0279372e-14,4.3724e-21,2.4824818e-17,2.7415015e-17,1.5391805e-14,7.8054704e-15,1.0,10,hcp2m1m10
8,1.5097285e-23,5.34965e-10,1.8040892e-18,2.8661104e-22,2.0569964e-26,6.651929e-19,1.3913098e-12,2.1735563e-20,1.0,1.1323099e-23,3.7493663e-22,8,hcp10m10
5,2.4054908e-23,1.16866064e-20,3.4881167e-17,1.4128332e-21,3.0347708e-19,1.0,3.4961232e-13,3.264392e-14,1.4968681e-20,7.519038e-20,2.5780398e-22,5,fcc111
3,1.1402963e-12,6.4812805e-10,2.2915372e-09,1.0,3.921371e-12,2.543401e-15,3.9116918e-11,5.4118006e-18,8.205436e-16,6.6231433e-18,1.7804985e-14,3,fcc100
7,1.0304538e-14,4.148963e-09,3.069308e-23,2.5046177e-16,2.478562e-19,1.0739025e-10,1.1617042e-13,1.0,4.063497e-12,4.110866e-18,8.347514e-22,7,hcp0001
7,9.762807e-18,2.0249483e-06,5.9232594e-22,4.6754293e-17,1.3065816e-18,2.5279402e-14,4.1827712e-13,0.999998,5.0797825e-12,3.0021185e-21,5.0042534e-23,7,hcp0001
3,3.90348e-14,8.433173e-12,5.413514e-18,1.0,1.9087111e-13,3.3207384e-16,8.844096e-12,1.6744766e-12,7.760639e-15,9.381868e-19,1.125472e-22,3,fcc100
6,5.1267315e-22,3.555745e-18,4.918301e-17,2.1461688e-13,4.079065e-24,3.1129452e-10,1.0,8.039146e-17,1.1603324e-11,3.9271144e-22,2.318391e-23,6,fcc211
10,5.716333e-16,4.823645e-12,1.0624099e-14,2.3395737e-21,3.7580697e-16,7.050432e-26,2.410895e-21,2.5029933e-24,2.9870532e-16,4.0800402e-19,1.0,10,hcp2m1m10
9,6.948911e-13,2.1452952e-16,1.3498711e-06,8.281742e-17,2.2636123e-15,2.3517212e-14,1.8673875e-16,2.3473296e-14,1.3639409e-14,0.9999987,1.308639e-16,9,hcp11m20
0,1.0,2.232238e-16,4.7733132e-17,2.2666452e-10,9.482821e-10,3.9685577e-15,4.7400506e-18,1.970462e-12,8.0589854e-16,7.854164e-13,3.1933272e-09,0,bcc100
6,1.3011986e-24,7.679406e-18,2.9813924e-18,1.1100809e-19,2.5488855e-25,4.3849364e-17,1.0,3.9402615e-21,1.2576661e-11,9.780639e-19,4.311087e-21,6,fcc211
3,1.6494505e-08,6.274699e-14,4.2788216e-16,1.0,1.3077422e-09,4.6740866e-12,2.1402866e-09,4.1010893e-12,2.6451236e-14,1.3456926e-16,4.8894418e-15,3,fcc100
4,3.021751e-08,4.18671e-15,7.5484834e-08,1.098303e-09,0.9999999,1.007148e-10,1.2452977e-13,5.6425398e-09,4.0816024e-16,7.012306e-14,5.1297555e-10,4,fcc110
6,5.980239e-21,2.1313251e-16,6.0183955e-19,1.0863983e-20,6.2697475e-21,1.1445092e-14,1.0,7.4382853e-17,1.0085422e-09,7.354705e-19,8.835375e-24,6,fcc211
1,4.2868066e-15,0.99999857,2.8132514e-14,8.165131e-12,5.207117e-16,1.3892905e-11,1.5049344e-11,7.516564e-12,1.4643381e-06,2.0511999e-10,1.0177287e-14,1,bcc110
1,2.9135286e-18,1.0,3.526796e-18,3.8390893e-20,6.8207344e-16,6.423924e-19,7.0992734e-13,4.2249654e-12,4.350558e-12,1.4739342e-16,1.1892057e-13,1,bcc110
5,2.044094e-22,5.9929286e-16,4.0575167e-20,8.3714535e-24,4.4080143e-24,1.0,1.3412595e-16,4.2040363e-18,6.9488135e-17,8.572137e-31,1.691383e-31,5,fcc111
3,0.02672468,7.5040445e-14,1.71415e-15,0.97327524,1.9548151e-11,7.7425105e-15,3.2764138e-09,2.6156136e-10,6.706895e-17,6.684553e-11,1.3591188e-12,3,fcc100
10,9.6456466e-14,4.1215215e-21,1.3907898e-12,7.328016e-19,1.4409532e-19,3.5115455e-18,5.855611e-12,2.0333382e-22,1.993937e-19,4.194731e-17,1.0,10,hcp2m1m10
10,1.3639181e-12,4.3507773e-18,1.6104979e-15,3.1446326e-18,3.137172e-23,1.8748432e-22,5.519071e-16,6.248137e-22,1.5337213e-21,1.378325e-16,1.0,10,hcp2m1m10
2,6.099114e-17,1.1915657e-13,0.9999933,3.1738878e-16,3.0667515e-13,1.0942649e-12,2.1572993e-11,1.0088342e-12,1.6596294e-12,6.6790208e-06,9.4163575e-14,2,bcc111
9,2.6074415e-14,1.48139e-12,0.00036362163,1.5854739e-14,1.2276363e-18,2.9106218e-13,3.5229027e-12,3.2281357e-14,9.327857e-13,0.9996364,3.4210397e-12,9,hcp11m20
0,1.0,4.9164045e-14,1.5233223e-17,1.1274045e-09,2.1146454e-13,1.667409e-18,6.137611e-12,3.8221416e-11,3.1493175e-16,1.7713384e-15,6.507642e-17,0,bcc100
3,7.662256e-11,4.3334768e-14,4.1460803e-18,1.0,3.0312324e-14,2.9632198e-16,1.630449e-11,2.7477315e-13,4.430316e-17,1.4421802e-18,4.963607e-19,3,fcc100
5,1.5745873e-18,4.066825e-15,2.247109e-19,7.22647e-19,1.6674837e-20,1.0,2.2786287e-08,1.3457672e-12,3.7389505e-09,1.2209614e-22,1.5648826e-23,5,fcc111
5,8.2935636e-20,9.594857e-10,5.214699e-23,9.582729e-18,2.43381e-22,1.0,4.8828967e-16,2.1394622e-09,9.753409e-18,4.5814724e-26,7.130065e-24,5,fcc111
5,5.7302656e-15,2.2979258e-14,1.2146095e-17,7.35712e-11,2.0527026e-13,1.0,1.2306283e-12,8.3364654e-16,5.912361e-17,1.078589e-10,4.931248e-12,5,fcc111
0,1.0,5.92867e-16,1.7930046e-15,1.37023405e-11,8.656678e-11,2.1815256e-17,3.15999e-17,1.34436715e-11,2.9991206e-13,2.8149085e-14,4.5495465e-12,0,bcc100
5,4.7843385e-26,1.9392842e-23,3.386712e-16,2.613015e-26,9.004566e-21,1.0,1.5388707e-16,1.9344062e-17,1.1736307e-24,1.7647292e-22,7.196144e-22,5,fcc111
7,3.047234e-16,2.3485306e-08,1.07580816e-19,2.7645017e-16,2.2159088e-21,1.6317265e-16,8.636701e-12,0.9999999,1.1857053e-07,2.1022031e-20,5.682396e-23,7,hcp0001
8,5.885464e-19,2.4035873e-12,1.5017139e-18,2.9782202e-26,5.808345e-24,1.5163476e-17,9.19842e-16,2.8953722e-16,1.0,2.6219894e-20,6.2713836e-18,8,hcp10m10
4,3.0421658e-19,6.545425e-20,8.241987e-15,1.5292404e-21,1.0,4.2875673e-14,2.106495e-23,3.611075e-20,1.2029359e-22,4.0285958e-14,1.9162131e-18,4,fcc110
0,1.0,3.635252e-18,1.2906517e-20,8.737107e-16,3.335486e-19,2.6530443e-23,1.5024882e-17,1.3619736e-12,8.075813e-25,5.603064e-20,1.8594883e-13,0,bcc100
6,1.9807221e-20,6.7875766e-12,3.2909126e-17,2.1658292e-17,3.0217534e-18,2.5849148e-21,1.0,4.13687e-18,1.0287173e-15,3.020435e-21,6.4960112e-24,6,fcc211
1,1.04919955e-14,1.0,4.951279e-18,2.7080686e-21,2.7166528e-16,1.05583934e-16,2.6718777e-13,1.2039645e-14,1.0496941e-10,3.943999e-17,1.1864914e-13,1,bcc110
4,3.6992387e-10,2.6933649e-15,2.3275926e-09,5.953328e-12,1.0,3.6347288e-16,1.0973005e-16,9.71918e-15,1.1331917e-15,3.084212e-09,2.1698981e-13,4,fcc110
4,2.0489161e-09,1.6707063e-11,2.0574155e-06,4.788595e-10,0.999998,2.0454928e-08,2.3685398e-12,2.3364706e-09,2.9259808e-14,5.1506035e-12,4.5851326e-12,4,fcc110
7,3.0118116e-17,9.2109744e-08,8.048887e-21,2.0568978e-15,4.556358e-18,3.117095e-08,5.2539435e-12,0.9999999,3.8113745e-11,1.2067397e-17,1.1249413e-19,7,hcp0001
1,4.978801e-17,0.9999999,1.2727812e-20,3.0718073e-20,3.2391803e-21,5.8617964e-21,2.9936478e-15,5.9891356e-08,3.2483272e-12,7.6813636e-19,2.5485956e-16,1,bcc110
5,3.1260652e-21,3.4905055e-21,5.5270895e-19,4.118043e-16,9.547319e-14,1.0,1.9506725e-16,2.2478133e-18,1.6586703e-29,7.5150695e-23,1.9877864e-18,5,fcc111
2,2.0073311e-13,2.2004124e-13,0.9999628,2.7566068e-12,2.600447e-12,1.2601923e-07,1.7749054e-14,1.734159e-08,1.6595107e-10,3.7027105e-05,2.8795267e-11,2,bcc111
0,0.9999999,1.6403803e-19,2.7839608e-14,1.04878e-09,4.0510155e-15,2.165858e-13,4.7528747e-12,1.2782003e-07,1.4545e-19,8.39906e-16,5.226742e-10,0,bcc100
9,2.5026992e-15,2.1446237e-19,6.238276e-11,3.3986344e-22,2.0833046e-15,3.3617858e-20,3.4937043e-20,3.1843158e-15,2.106173e-16,1.0,1.683227e-17,9,hcp11m20
6,2.893021e-23,8.043414e-16,6.375216e-28,9.085392e-17,1.04363874e-22,2.6280617e-17,1.0,8.734503e-17,1.2124113e-16,5.416121e-24,4.167768e-28,6,fcc211
3,2.2756208e-10,5.6701453e-14,2.7973022e-16,1.0,3.233692e-14,8.4246764e-14,1.1896407e-10,7.4447896e-16,3.9150088e-17,3.37968e-15,2.0724297e-11,3,fcc100
1,1.4875967e-18,1.0,4.838244e-18,6.8245645e-11,6.2495434e-22,2.9317687e-14,1.5410659e-11,2.9079886e-10,6.0779977e-09,5.449652e-17,8.520009e-16,1,bcc110
6,8.17645e-21,1.467819e-15,3.5993456e-19,2.580346e-19,1.6750038e-23,1.4380307e-13,1.0,2.8598976e-21,1.9766364e-11,9.791481e-16,1.0574847e-22,6,fcc211
0,1.0,3.375193e-17,1.9211406e-24,7.2209355e-14,9.692683e-20,3.842284e-27,1.0634797e-15,3.3001987e-12,1.2693533e-20,1.7282142e-15,2.4110549e-18,0,bcc100
0,1.0,1.6992767e-19,3.2404958e-18,1.3988981e-13,2.08319e-18,1.6990529e-23,1.3845537e-16,2.625001e-13,1.5882334e-25,5.849448e-20,8.63421e-13,0,bcc100
1,4.6874037e-12,0.9999974,6.938809e-17,5.6040217e-09,1.2994445e-16,2.2334417e-16,3.5417965e-08,2.6534144e-06,1.8916744e-14,9.317284e-20,5.4551344e-15,1,bcc110
0,1.0,4.5774327e-13,1.7663029e-17,1.000847e-08,7.268923e-15,5.742615e-20,4.9634766e-18,1.7156939e-08,1.815795e-15,3.0156446e-14,2.4000355e-13,0,bcc100
0,1.0,1.912149e-15,8.382001e-16,1.7014298e-12,8.370407e-15,1.4263237e-12,2.3493882e-18,9.734054e-16,8.4699144e-15,2.0479913e-12,1.7514907e-14,0,bcc100
7,6.8905826e-17,2.1486368e-11,1.8990483e-24,9.102451e-19,3.0456229e-21,3.4053696e-22,8.1304265e-19,1.0,2.539764e-16,2.3982111e-27,4.4947273e-26,7,hcp0001
5,2.218623e-22,1.2641544e-19,2.2978703e-13,5.1290255e-20,5.0165826e-19,1.0,9.9023604e-17,5.64134e-15,7.160773e-27,8.350907e-18,4.2339209e-19,5,fcc111
1,4.8307374e-16,0.9999646,1.09914375e-14,5.6675847e-15,9.506057e-15,9.026847e-20,3.260601e-09,6.1122595e-14,3.5302306e-05,1.789476e-16,4.356142e-08,1,bcc110
8,1.5631076e-19,1.00348124e-07,8.050798e-19,3.1305785e-19,1.1849215e-17,7.368004e-14,7.448327e-08,3.934016e-08,0.99999976,1.05386294e-13,6.9780243e-19,8,hcp10m10
9,2.1381035e-12,1.0997094e-16,5.329186e-07,4.683099e-15,5.2871204e-14,7.048145e-18,1.3585151e-15,2.5062138e-15,2.177776e-12,0.9999995,8.952051e-15,9,hcp11m20
9,3.82795e-18,3.0867051e-18,7.729152e-13,2.0004345e-20,9.280139e-19,4.8850427e-22,5.718786e-20,3.0322312e-15,2.7673204e-15,1.0,8.409525e-13,9,hcp11m20
6,8.3234896e-26,9.189323e-19,1.1509292e-19,4.5383628e-21,4.4732137e-24,1.1463794e-14,1.0,1.3152366e-24,5.768515e-15,9.81121e-26,2.9643014e-26,6,fcc211
2,1.1929627e-13,4.8583557e-14,0.9999939,2.8247516e-13,4.862446e-13,2.7985161e-10,9.343681e-16,4.167455e-10,2.9027327e-11,6.026163e-06,2.352715e-14,2,bcc111
8,1.5446685e-25,8.594313e-14,3.6537907e-22,2.7562625e-27,3.545636e-28,1.7850862e-17,3.4811563e-14,1.2359084e-17,1.0,9.431532e-19,5.559786e-25,8,hcp10m10
7,1.1413471e-16,3.4226677e-09,1.0567156e-20,1.1380765e-18,7.409117e-17,2.867157e-13,6.1762905e-13,1.0,2.7103493e-12,1.9665444e-21,8.8740014e-20,7,hcp0001
5,1.01647825e-19,2.2153692e-20,1.5965352e-20,1.8852975e-17,2.3793943e-19,1.0,3.1671584e-17,7.2801216e-11,1.5883028e-14,2.1637755e-22,2.9674995e-21,5,fcc111
6,8.8231536e-23,4.4367532e-20,6.0144846e-22,7.184313e-17,9.249624e-22,3.2787634e-10,1.0,2.108079e-15,9.864217e-15,6.121116e-23,1.0538174e-27,6,fcc211
9,1.2375645e-13,4.4085517e-17,2.0912473e-11,2.6006984e-15,1.8737195e-12,1.0451519e-16,5.5224795e-17,4.2532665e-11,2.8403268e-14,1.0,6.895951e-16,9,hcp11m20
2,1.510048e-12,3.3832732e-11,1.0,6.8763127e-13,2.5122121e-11,9.110269e-11,1.0889847e-10,3.9505816e-12,9.31892e-10,8.43346e-09,3.4221844e-13,2,bcc111
0,0.9999969,4.3317343e-11,4.9398037e-14,3.0557992e-06,2.3771627e-09,6.3067547e-13,2.9777052e-11,1.2777763e-12,9.409524e-12,4.5556627e-12,5.273853e-10,0,bcc100
7,4.2855642e-14,3.399483e-11,6.862979e-19,4.4997183e-19,1.188745e-21,1.9988607e-15,1.09582745e-17,1.0,8.733555e-13,4.0973705e-18,3.531831e-18,7,hcp0001
4,8.3015195e-10,6.7491336e-19,1.4187576e-14,1.8986822e-13,1.0,7.0651446e-15,4.798272e-16,1.7705178e-11,3.8752984e-21,1.8424233e-12,1.7999281e-13,4,fcc110
5,1.6181077e-17,4.6970343e-13,1.8616643e-16,9.619003e-15,4.4820606e-17,1.0,4.2371934e-15,1.06112605e-10,1.4328253e-14,7.979074e-26,3.3278137e-24,5,fcc111
8,7.436033e-20,5.1298213e-15,7.570239e-20,1.944413e-20,6.5448594e-25,6.294434e-20,4.2934388e-16,3.8021926e-17,1.0,3.9524685e-22,5.581528e-24,8,hcp10m10
2,7.43303e-11,6.381023e-15,0.99999976,2.9528582e-10,1.4384873e-11,4.9455762e-11,2.9928088e-11,6.499194e-13,2.765959e-07,7.245869e-09,2.0776395e-13,2,bcc111
8,6.069391e-20,2.677435e-08,3.3639358e-23,8.734968e-25,1.4882365e-20,2.0949595e-19,6.627738e-12,9.1722627e-20,1.0,5.346082e-13,3.2009913e-21,8,hcp10m10
2,5.4064365e-14,1.0975408e-13,1.0,6.2848013e-16,8.25043e-12,2.0242915e-14,5.6596644e-14,2.76759e-11,1.0501232e-09,3.3879336e-12,3.646221e-12,2,bcc111
0,1.0,1.2895421e-16,1.406637e-15,2.8367066e-09,4.7679616e-10,3.841533e-14,7.4139764e-14,2.2965424e-13,1.655167e-16,7.408563e-14,5.521743e-13,0,bcc100
1,3.579988e-16,0.9999999,2.017971e-12,2.0019759e-13,3.820293e-17,2.7748225e-17,1.673587e-14,1.0420275e-07,1.3625217e-12,1.7028689e-22,3.4374852e-13,1,bcc110
