target_pred_class,prob_predictions_0,prob_predictions_1,prob_predictions_2,prob_predictions_3,prob_predictions_4,prob_predictions_5,prob_predictions_6,prob_predictions_7,prob_predictions_8,prob_predictions_9,prob_predictions_10,num_labels,class_labels
10,5.928391e-11,2.1198416e-14,3.3136366e-14,1.672302e-17,6.8932354e-14,1.824485e-18,5.507359e-15,1.7319237e-22,4.6327525e-12,1.3398999e-15,1.0,10,hcp2m1m10
6,1.04246416e-16,1.8228284e-19,1.5945822e-19,2.8016182e-15,2.6846421e-14,1.8743115e-17,1.0,6.978835e-16,5.1252244e-15,1.7036952e-21,4.4166796e-18,6,fcc211
10,8.6591324e-11,1.0443324e-08,3.1236097e-12,2.5295762e-12,1.2321541e-12,1.6000401e-12,1.9953941e-10,1.3772321e-14,4.5429065e-06,7.817299e-14,0.99999547,10,hcp2m1m10
10,1.0589577e-09,3.4090234e-11,2.1809165e-16,9.6814064e-11,2.4372396e-11,7.838649e-13,2.2385642e-07,1.260212e-15,1.0845009e-06,1.44450415e-11,0.9999987,10,hcp2m1m10
0,1.0,2.312292e-12,4.539218e-18,1.3408492e-10,8.758034e-15,9.238138e-20,3.5649604e-14,2.8316367e-16,1.6844748e-15,2.6294354e-17,2.565942e-15,0,bcc100
1,6.091811e-08,0.9999999,6.0523333e-18,6.6480803e-09,9.186887e-15,2.4537469e-17,9.734853e-12,1.5195902e-17,4.2414305e-11,2.7766904e-14,2.1995857e-11,1,bcc110
9,1.490552e-16,1.8570157e-19,2.766145e-14,1.6302941e-14,3.9428045e-20,1.7431088e-18,8.064175e-18,6.2111974e-25,1.5681171e-21,1.0,2.9829986e-24,9,hcp11m20
10,1.152512e-13,1.3284791e-15,8.906559e-20,1.2172361e-15,1.4764214e-16,1.8668174e-19,2.2060354e-11,7.192953e-24,2.2177629e-08,9.845715e-16,1.0,10,hcp2m1m10
9,6.04283e-18,1.0862837e-25,1.4367265e-12,3.9573996e-23,1.5472181e-15,2.569998e-22,7.37595e-18,5.0406773e-26,1.8613884e-15,1.0,6.8436175e-16,9,hcp11m20
10,5.993698e-11,7.073795e-09,1.5579538e-10,4.0952336e-16,1.0301629e-14,5.2375863e-15,3.199731e-15,2.5693266e-18,1.01050716e-07,2.3315876e-16,0.9999999,10,hcp2m1m10
0,1.0,4.7836562e-14,5.5784e-16,1.614425e-08,1.4641897e-11,6.9874253e-20,3.7350452e-16,4.0737166e-16,1.1983034e-18,1.5548018e-17,2.4930986e-19,0,bcc100
5,1.8339489e-16,2.1567951e-15,3.4414516e-11,1.2736717e-14,8.606903e-12,1.0,1.6832018e-09,1.6057653e-11,2.723426e-14,1.6916071e-18,1.6775331e-19,5,fcc111
6,7.621371e-15,1.2307861e-15,2.6572456e-17,6.425668e-14,3.7721527e-12,1.4368449e-15,1.0,2.3360366e-18,1.0706966e-08,2.237674e-19,2.6412622e-10,6,fcc211
2,8.776176e-19,2.1605962e-18,1.0,2.704442e-23,1.1971702e-18,7.210616e-17,1.9706663e-22,8.011748e-24,2.0602497e-24,1.0314433e-17,1.8604366e-23,2,bcc111
0,0.98369426,2.158558e-12,1.4036659e-12,0.016305767,5.9206413e-09,1.2270828e-17,1.3366924e-12,1.4893295e-19,2.2326996e-17,4.2594028e-14,1.226874e-14,0,bcc100
3,5.6126172e-08,5.4966703e-13,1.5638891e-19,0.9999999,2.8359828e-08,4.236009e-13,4.427708e-12,5.610742e-20,6.957794e-20,9.950113e-16,1.4811745e-19,3,fcc100
1,4.929774e-10,0.9999994,1.0453775e-18,4.3238066e-10,1.2360546e-12,7.7328774e-17,9.498808e-12,7.729262e-14,5.8363213e-07,1.4393764e-18,9.800048e-09,1,bcc110
1,8.5159735e-10,1.0,1.5648158e-17,1.03469025e-10,2.7931877e-15,1.3325947e-16,1.704279e-11,6.238055e-17,8.591966e-11,5.878357e-17,1.289623e-09,1,bcc110
8,3.3201686e-15,4.632486e-08,3.691133e-17,4.535809e-13,6.0776283e-15,1.6123422e-10,2.0684345e-09,7.6284427e-13,0.9999995,2.2035067e-15,5.0733786e-07,8,hcp10m10
3,2.8754155e-07,1.0399956e-12,3.6393126e-20,0.99999976,5.124359e-13,1.6079598e-18,9.460854e-13,7.83242e-18,1.706977e-17,3.0247603e-12,3.3005706e-15,3,fcc100
10,3.0475247e-09,4.2263014e-13,3.6276375e-12,3.1980527e-12,4.841391e-15,4.514891e-16,2.2296847e-09,9.239668e-17,1.1342486e-05,1.3344561e-13,0.9999887,10,hcp2m1m10
2,2.704359e-16,1.439279e-17,1.0,3.483125e-20,2.7384982e-12,1.2996469e-15,2.6922385e-20,1.8157278e-20,2.5747473e-22,1.07098176e-17,4.0640676e-21,2,bcc111
3,0.013924262,9.239994e-09,2.2975103e-11,0.9860757,3.4557527e-08,1.8315358e-11,3.9633358e-10,1.0466733e-11,5.292224e-13,8.3923185e-10,5.907778e-09,3,fcc100
2,1.5737955e-17,5.4760527e-18,1.0,2.1803763e-18,6.10054e-13,1.6073155e-19,3.2129982e-25,1.75944e-21,7.935683e-22,1.8932723e-13,1.9966369e-21,2,bcc111
2,1.22390516e-20,1.2182918e-28,1.0,5.5151854e-28,5.341169e-17,1.4079824e-18,1.2274764e-29,1.8201348e-24,2.4512679e-32,2.1866602e-15,6.3572195e-21,2,bcc111
1,2.4725157e-09,0.99999976,1.4805985e-11,2.344385e-09,3.6728433e-11,1.8798251e-13,1.1520037e-10,3.2440515e-14,2.8826395e-07,1.7886637e-14,7.041581e-09,1,bcc110
9,4.6128316e-17,6.8905094e-23,4.667557e-08,4.27926e-17,3.9771334e-16,1.559812e-14,4.058362e-23,6.5509307e-32,1.2518992e-17,1.0,4.371524e-25,9,hcp11m20
3,4.9219976e-05,1.0854846e-10,2.2156765e-18,0.99995077,4.158543e-09,2.2071079e-16,2.884329e-11,1.3606561e-18,2.0949735e-14,2.0007436e-17,3.894412e-16,3,fcc100
3,0.21669027,1.8866587e-10,3.2044057e-12,0.7833096,9.556623e-08,1.649238e-16,3.5295827e-12,1.5903695e-17,6.720682e-13,2.0515976e-09,1.1598696e-10,0,bcc100
4,2.2014738e-08,2.937198e-14,1.908987e-10,6.3253326e-11,1.0,7.326924e-12,2.2739912e-16,2.6612325e-13,1.2336574e-16,6.1805707e-16,3.0203967e-16,4,fcc110
7,2.405503e-13,8.9234196e-14,2.5247916e-12,1.0282622e-15,3.4433409e-12,2.5725908e-12,1.2617494e-13,1.0,1.2055179e-14,4.0891397e-19,3.6967787e-13,7,hcp0001
7,4.384195e-12,1.38315305e-11,1.3494917e-12,9.364109e-13,3.1935187e-11,1.7351183e-10,3.0942449e-10,1.0,8.196536e-12,1.7519969e-16,3.9692734e-13,7,hcp0001
4,5.5414806e-14,1.529385e-15,1.0026502e-09,2.095817e-17,1.0,1.1481214e-10,4.3889213e-16,4.8043038e-21,5.2215676e-15,4.417232e-12,4.2979535e-12,4,fcc110
6,1.4208461e-13,7.896063e-15,2.2482248e-18,2.6534806e-11,3.8613466e-17,2.0481824e-16,1.0,1.5488945e-16,3.3751742e-13,1.5903202e-16,5.714362e-19,6,fcc211
4,1.1452725e-12,1.2571411e-22,1.7916486e-10,1.4481632e-16,1.0,1.1480113e-11,1.0857212e-12,2.506922e-23,1.3281318e-19,9.467644e-13,1.5378974e-15,4,fcc110
2,1.5197916e-11,2.6030987e-23,0.99999964,7.965583e-15,3.6673833e-07,7.1094436e-14,3.0445276e-15,1.5845986e-14,1.786967e-16,4.7532204e-11,6.4042624e-15,2,bcc111
3,0.0048136734,8.495766e-09,5.305442e-13,0.9951864,1.0153023e-08,2.8028541e-11,2.7338573e-10,1.841585e-15,3.721921e-11,1.584565e-12,6.2835907e-13,3,fcc100
1,3.3868774e-10,1.0,6.7845824e-17,6.572797e-13,7.2913e-17,3.5067566e-16,1.2264403e-13,1.299676e-16,3.6747752e-09,2.265738e-17,1.2327969e-08,1,bcc110
4,1.5492558e-15,2.9471512e-19,2.0648758e-13,2.7265366e-16,1.0,4.236146e-21,4.6764354e-18,4.5251796e-18,1.055274e-19,4.1650916e-16,1.2139014e-16,4,fcc110
8,3.6622975e-11,7.28577e-10,6.5897905e-15,1.256894e-12,5.7856167e-16,9.549866e-12,3.005677e-07,7.7533974e-14,0.9984835,7.030464e-12,0.001516229,8,hcp10m10
5,3.4446357e-19,2.5168749e-14,1.4227786e-11,3.444387e-11,2.3678255e-09,1.0,3.2512565e-10,7.268952e-11,3.9697352e-13,3.0475483e-16,1.1487447e-19,5,fcc111
7,1.3496205e-12,1.0824996e-12,4.192356e-13,2.7867517e-13,8.276093e-11,7.3259703e-13,3.429259e-14,1.0,8.16881e-14,1.6019665e-14,4.07695e-16,7,hcp0001
10,1.0288465e-09,3.7051963e-12,1.5960794e-12,5.1167316e-14,8.665105e-15,4.80566e-18,8.448278e-12,1.1274743e-19,1.5824451e-06,2.4235391e-16,0.99999845,10,hcp2m1m10
6,1.7345207e-16,1.4305259e-18,4.9077046e-20,5.165477e-13,3.7427296e-14,6.392249e-17,1.0,2.0560006e-18,1.7133498e-11,9.8981156e-20,3.4925236e-17,6,fcc211
2,4.8923895e-15,2.5579045e-18,1.0,2.92985e-15,2.8525848e-11,1.13613945e-11,1.5868159e-18,2.7127206e-14,1.4735238e-16,6.9227965e-12,7.735016e-22,2,bcc111
8,6.719001e-19,3.0467877e-08,1.4244398e-23,1.6795415e-14,1.4924751e-16,8.678417e-15,4.007446e-13,6.52844e-21,1.0,9.112347e-20,9.941897e-09,8,hcp10m10
7,9.04107e-13,4.8826035e-14,5.574414e-19,7.329013e-14,1.8012518e-15,9.368426e-18,3.1477817e-15,1.0,1.1061362e-13,1.8213778e-13,2.1402023e-19,7,hcp0001
9,2.2124136e-12,3.6312285e-20,6.6395685e-08,8.576995e-12,1.5606035e-14,5.3671946e-15,1.5807932e-13,1.11025555e-17,4.038335e-14,0.9999999,1.175348e-14,9,hcp11m20
2,1.1732544e-17,1.0059244e-19,1.0,1.6068479e-21,2.6835972e-18,2.950016e-14,3.3097233e-16,7.622129e-22,1.3291931e-16,1.6131465e-13,6.5723183e-21,2,bcc111
5,1.4289984e-11,9.7919014e-14,4.9249528e-11,1.9791594e-08,4.991763e-13,1.0,2.0877442e-11,2.0377136e-11,1.6204892e-13,4.451455e-11,4.2423715e-10,5,fcc111
3,8.853108e-06,6.175162e-10,4.457774e-17,0.9999912,5.6651205e-11,9.785303e-17,1.5106043e-13,3.174974e-14,6.5349375e-13,9.25197e-16,9.000658e-17,3,fcc100
7,6.1184624e-13,6.713042e-16,5.8100556e-15,1.8096078e-13,3.784524e-17,4.315306e-14,1.0939508e-12,1.0,4.448499e-12,5.2984245e-12,5.4951063e-14,7,hcp0001
3,1.7750566e-05,1.4183023e-10,1.5334397e-17,0.99998224,1.1501164e-08,3.3712858e-17,3.5798128e-10,2.112002e-15,2.6681062e-14,2.6510668e-14,2.2135402e-19,3,fcc100
5,4.225586e-12,8.033273e-14,1.9174376e-11,1.4972955e-10,2.0537836e-13,1.0,2.122001e-11,6.4779584e-13,8.261566e-15,1.4163149e-12,7.50672e-11,5,fcc111
6,3.6677393e-12,1.7287619e-22,5.6791545e-20,4.1175918e-14,3.3699844e-16,2.1909714e-20,1.0,2.8401773e-20,2.8097817e-17,7.586059e-18,2.0752363e-24,6,fcc211
0,0.53470856,8.095204e-13,8.808879e-12,0.46529132,4.7249676e-11,1.7221613e-10,1.7417118e-07,1.3186994e-15,1.2472629e-15,1.9801048e-11,2.9515914e-11,3,fcc100
1,7.0455057e-12,0.99999964,1.994625e-15,3.555036e-08,1.096728e-10,1.2093007e-11,3.1920717e-09,7.7967824e-14,3.377096e-07,2.1377383e-18,8.678062e-12,1,bcc110
0,1.0,3.2984284e-17,1.9684664e-13,2.6744886e-09,1.1957652e-13,4.3864787e-23,3.1742375e-15,4.0005195e-24,7.2458165e-20,4.03693e-12,5.4885337e-12,0,bcc100
2,1.8074497e-13,2.8334361e-21,0.99998546,2.1374319e-17,6.1957256e-10,1.4484485e-05,3.2348556e-17,3.9958492e-12,1.1499382e-19,2.3915594e-14,2.1565169e-15,2,bcc111
4,4.336466e-12,1.00598966e-19,4.9125895e-14,5.5886884e-16,1.0,8.935981e-16,1.1279043e-15,6.6837744e-19,3.76787e-18,4.7396216e-16,3.7086782e-17,4,fcc110
6,3.009698e-10,3.8290243e-10,1.0497309e-16,7.96629e-10,4.368581e-14,1.8829e-10,1.0,1.5044398e-15,9.042299e-12,5.599446e-15,9.396321e-15,6,fcc211
0,1.0,3.6212664e-14,7.610161e-14,4.0493675e-09,1.5890598e-11,1.3911497e-17,2.3648124e-15,1.4975321e-18,1.5307859e-15,1.4253725e-11,3.2147158e-13,0,bcc100
2,1.0324241e-12,8.037766e-17,1.0,1.0088799e-11,7.3437803e-09,5.758751e-12,1.739989e-15,2.2123418e-16,1.2227131e-12,5.489398e-10,1.0957667e-21,2,bcc111
5,9.83883e-19,1.0924717e-17,9.2282654e-11,4.2501276e-15,4.6044045e-12,1.0,2.8961512e-12,4.589832e-12,4.3341003e-16,9.742477e-18,1.0982726e-15,5,fcc111
7,3.2289928e-12,1.9167046e-09,3.2902323e-11,1.7339884e-12,3.5152437e-11,1.1473108e-11,2.056593e-14,1.0,3.9619062e-13,3.8711563e-16,7.421635e-13,7,hcp0001
8,3.6092782e-09,1.7340746e-05,1.4277428e-11,3.2823888e-09,1.8870386e-10,3.4124042e-08,9.2868926e-05,2.2086863e-09,0.99980384,4.4016093e-11,8.594059e-05,8,hcp10m10
8,6.3280735e-12,3.837745e-05,3.0527664e-14,4.077957e-08,4.2275441e-10,5.3095546e-09,9.694335e-07,1.6996368e-09,0.99996066,8.103309e-15,6.483984e-09,8,hcp10m10
5,1.1187544e-17,1.3820933e-18,4.159225e-12,5.5171845e-13,2.0465983e-11,1.0,1.2637298e-12,3.1474248e-13,1.160157e-16,3.3463098e-13,3.4792924e-17,5,fcc111
3,0.005385458,6.8176114e-06,7.12291e-15,0.9946077,6.2931513e-09,6.255788e-13,3.2895137e-10,2.1402964e-12,1.219808e-10,3.836413e-12,9.873661e-13,3,fcc100
8,3.1898775e-19,9.473249e-12,3.6563962e-23,1.4254613e-16,1.5182228e-17,2.0599112e-17,5.832499e-10,5.071144e-21,1.0,4.6623114e-25,7.833797e-14,8,hcp10m10
2,2.48243e-13,1.6383634e-23,1.0,2.863851e-20,5.29896e-16,1.3039414e-24,1.7038672e-25,6.6154045e-29,3.986787e-27,7.177782e-20,4.671607e-24,2,bcc111
9,3.863319e-18,1.595785e-29,6.2398736e-10,1.3751895e-16,1.2388022e-09,4.6587403e-24,9.940068e-22,2.9250285e-28,5.384854e-22,1.0,5.998073e-24,9,hcp11m20
5,2.9861994e-08,3.3466724e-10,1.07649715e-13,7.259216e-10,1.6983082e-15,1.0,1.8410912e-09,7.9151605e-13,2.1893438e-11,1.3487719e-11,6.470222e-11,5,fcc111
10,6.2114386e-10,1.1569753e-09,3.0120084e-10,1.4401653e-12,7.1195137e-12,9.694235e-14,3.7985787e-13,1.2869221e-11,1.4574454e-05,5.533785e-10,0.99998546,10,hcp2m1m10
5,1.5859013e-19,7.419765e-21,6.0180723e-12,7.255449e-18,1.9191398e-10,1.0,2.4347046e-12,2.396022e-15,4.2981823e-20,6.827036e-23,7.592289e-24,5,fcc111
2,5.166991e-18,8.190573e-18,1.0,6.122885e-25,2.8595484e-21,5.5429493e-18,2.7874698e-24,1.6144581e-24,1.5140424e-23,2.3900298e-18,9.889943e-24,2,bcc111
6,2.7370437e-14,1.2219356e-14,4.5223563e-15,4.792581e-13,5.6712024e-15,7.176867e-12,1.0,1.5308852e-15,6.67533e-11,2.4677997e-17,9.663172e-15,6,fcc211
4,2.6512306e-10,1.000324e-12,1.5425832e-11,1.5869426e-11,1.0,3.7088626e-13,1.06659195e-11,3.704018e-14,6.528726e-10,1.5177033e-15,1.04699113e-13,4,fcc110
4,5.7169525e-13,2.3435676e-20,2.7866826e-13,1.3541797e-15,1.0,1.1552743e-09,2.5630745e-12,1.1958928e-17,7.134039e-16,1.4924573e-17,6.5208505e-13,4,fcc110
8,2.6981928e-19,4.8577906e-11,2.125542e-18,2.4782442e-16,1.8528649e-16,1.5269207e-13,8.7574215e-10,2.189991e-15,1.0,3.466529e-20,2.3769116e-09,8,hcp10m10
0,0.99928397,5.980112e-12,8.8643604e-14,0.0007160113,4.4839095e-14,1.0866869e-17,1.350839e-13,4.4919817e-14,4.467202e-15,6.720175e-11,1.6385451e-13,0,bcc100
0,0.9999999,2.689588e-10,8.986543e-15,1.0004523e-07,5.5521903e-09,4.8050095e-17,2.3157818e-13,1.4414061e-12,1.3471055e-15,2.807277e-15,9.236579e-14,0,bcc100
2,3.98982e-17,2.7595483e-17,1.0,4.804806e-18,7.591926e-13,2.6462517e-12,4.823501e-18,9.666313e-21,3.3143027e-20,2.69978e-14,1.10169206e-23,2,bcc111
6,1.9581485e-18,3.541778e-16,1.3724315e-18,1.0462929e-12,3.7939946e-12,4.446823e-14,1.0,8.830631e-15,1.2369504e-10,2.6879004e-18,2.8570747e-20,6,fcc211
10,7.948252e-12,2.171937e-08,1.6555195e-14,5.074561e-13,1.1646395e-13,9.590311e-12,7.0067833e-11,5.4452843e-15,1.7467257e-06,1.2352683e-12,0.9999982,10,hcp2m1m10
9,2.2779986e-08,1.4860415e-12,7.836623e-10,2.9558426e-12,1.2151816e-10,5.283524e-14,1.3753407e-10,1.2279416e-19,2.8247701e-12,1.0,2.0949801e-11,9,hcp11m20
5,9.034302e-19,8.045155e-18,2.022868e-17,4.733781e-14,3.0713067e-18,1.0,4.205094e-11,2.9694843e-19,5.430172e-15,1.095677e-17,2.2843588e-20,5,fcc111
5,1.2531278e-16,5.7289892e-18,9.913588e-09,5.4581492e-14,1.089396e-10,1.0,1.000678e-10,1.850739e-12,1.6720916e-13,3.4300207e-16,3.982627e-17,5,fcc111
4,1.4060472e-22,6.709876e-21,3.5923106e-18,9.973893e-18,1.0,8.1541274e-11,5.133793e-12,3.1791163e-18,9.566116e-17,5.59095e-23,6.3896007e-22,4,fcc110
5,3.7604177e-18,8.41817e-18,1.9965366e-11,7.5299975e-14,9.71869e-13,1.0,2.836069e-16,2.8581477e-13,7.1884456e-19,4.067895e-15,1.2922606e-12,5,fcc111
9,1.9356696e-16,2.9095687e-22,3.524098e-15,5.0317606e-12,7.11027e-15,1.0586292e-18,8.8626296e-21,1.5763995e-29,1.0524628e-21,1.0,5.2146696e-19,9,hcp11m20
1,8.1336795e-12,0.99999976,3.0704438e-15,9.727548e-10,4.652008e-13,8.808444e-18,6.2099306e-13,4.204374e-17,3.0123635e-09,1.21837465e-14,2.244107e-07,1,bcc110
7,1.5814151e-16,2.1503763e-10,3.1645185e-14,3.9145776e-16,3.7972576e-13,8.169769e-12,8.307739e-15,1.0,1.363476e-12,1.0165335e-17,4.6554396e-15,7,hcp0001
4,1.0379126e-09,1.8055903e-14,1.6691157e-09,7.2350126e-10,1.0,1.5720157e-14,6.6131305e-15,2.5448762e-15,4.5654895e-12,1.7091692e-14,2.364525e-14,4,fcc110
4,1.7258182e-09,8.0571103e-16,8.786906e-13,2.0695179e-08,1.0,7.95923e-17,1.1573997e-14,1.4332716e-13,3.2351742e-13,1.3933865e-12,5.260201e-12,4,fcc110
0,0.9999901,7.529291e-14,4.120613e-15,9.865774e-06,1.7681555e-14,1.2299407e-19,1.4157268e-14,7.6891633e-22,4.6561655e-19,4.3280687e-12,1.0290482e-12,0,bcc100
4,7.0732525e-10,1.4147967e-13,2.148101e-10,2.1862453e-13,1.0,1.7571688e-18,7.232187e-13,1.6021086e-16,2.050737e-14,2.4431488e-15,4.2922558e-14,4,fcc110
4,7.1335873e-13,1.8164086e-18,3.9333923e-09,2.7534407e-12,1.0,9.98226e-12,8.138446e-12,8.377166e-18,9.099122e-18,5.7022538e-12,9.076928e-12,4,fcc110
7,1.978658e-15,3.1590234e-11,1.3414055e-12,1.7166248e-14,2.9615648e-12,1.6279648e-09,1.8010382e-12,1.0,1.2210201e-10,3.313154e-19,2.7358809e-17,7,hcp0001
4,1.5486888e-11,4.0539493e-17,2.3301043e-11,3.973743e-09,1.0,6.820861e-17,2.7415776e-15,3.9064387e-13,2.9677606e-13,2.584918e-11,6.441802e-11,4,fcc110
9,4.19953e-19,5.5773254e-20,2.6198832e-10,5.706961e-17,3.452931e-15,5.593039e-16,2.0584166e-19,1.063635e-28,2.5696784e-19,1.0,4.1290257e-22,9,hcp11m20
4,9.128789e-12,1.2012044e-19,1.474634e-09,3.0170444e-13,1.0,5.301565e-17,9.04311e-12,1.6096156e-20,1.805955e-18,4.6000946e-12,1.807407e-13,4,fcc110
1,2.2129975e-11,1.0,6.622378e-20,2.5129022e-11,1.3248247e-12,8.1686334e-19,7.334264e-12,2.603738e-21,4.3283227e-10,1.0258046e-17,3.2168013e-13,1,bcc110
6,2.6048944e-10,9.839796e-13,1.1412636e-17,3.929711e-12,2.3615195e-13,1.8536977e-17,0.99999976,3.318599e-15,5.0814e-12,4.7991754e-13,1.9006116e-07,6,fcc211
7,9.565327e-11,5.487392e-09,6.463588e-11,2.1732187e-07,1.0982532e-09,3.289871e-06,2.5862393e-08,0.9999964,5.355885e-08,6.236519e-14,1.017679e-12,7,hcp0001
9,8.712579e-08,1.7296755e-18,2.1404762e-11,3.848922e-12,4.684984e-12,5.9480223e-21,1.6260474e-12,1.8242426e-24,1.2436961e-12,0.9999999,3.613948e-16,9,hcp11m20
10,1.9439596e-11,5.023123e-12,4.141047e-11,9.559373e-13,2.1221869e-16,1.11409166e-13,3.913615e-09,7.2210186e-15,1.4076331e-06,1.41644595e-11,0.99999857,10,hcp2m1m10
6,8.826471e-19,5.9466195e-20,7.491864e-21,7.7260157e-16,1.8265325e-14,3.9107677e-18,1.0,1.9828151e-21,9.866136e-15,5.6108984e-18,4.839296e-18,6,fcc211
7,7.936793e-17,1.2477871e-13,2.0792952e-15,1.0409661e-12,1.7337966e-12,2.0354962e-14,1.1557899e-13,1.0,7.2239324e-12,7.952682e-15,1.0350379e-17,7,hcp0001
6,3.41162e-13,2.2516006e-12,2.1514129e-15,4.925519e-10,1.0162487e-13,3.4319013e-11,1.0,2.0702055e-11,9.434475e-13,2.2399984e-14,1.7848071e-17,6,fcc211
0,0.9997868,6.799906e-11,2.4738863e-12,0.00021318959,3.9647442e-16,3.354951e-17,1.3976259e-10,3.717944e-17,1.5694906e-18,1.2174427e-12,3.6269484e-11,0,bcc100
6,2.004665e-14,2.3619814e-15,6.7121137e-18,9.553245e-13,5.00011e-13,7.7470403e-13,1.0,1.991794e-18,1.09059976e-10,2.372366e-15,2.2129476e-14,6,fcc211
8,1.1485642e-13,7.3588535e-09,1.1466401e-17,1.0876748e-10,2.2284712e-14,3.7755955e-11,1.8399713e-09,2.215346e-18,1.0,2.3534144e-19,2.4526142e-10,8,hcp10m10
10,1.590539e-11,4.4787876e-09,2.2270721e-18,2.3110975e-11,1.9804933e-14,3.1332111e-16,3.05109e-08,2.6753594e-17,1.5588163e-05,1.15139946e-10,0.9999844,10,hcp2m1m10
8,8.465725e-15,2.5332827e-06,3.9803194e-19,3.4881629e-12,7.698592e-12,5.175421e-14,4.9199244e-08,2.3594628e-15,0.9999974,2.4667791e-15,1.4954978e-08,8,hcp10m10
8,7.303623e-14,6.5077983e-13,2.492297e-16,4.6954516e-14,9.075894e-13,5.5173796e-13,6.7293065e-08,4.6664082e-14,0.99999726,5.8493796e-15,2.6166774e-06,8,hcp10m10
5,1.734777e-18,4.261392e-16,1.1778943e-12,1.2561017e-13,5.4155617e-17,1.0,3.9678447e-12,1.8710455e-11,1.431362e-13,1.0943414e-15,9.178135e-14,5,fcc111
7,6.908721e-16,2.724829e-14,5.35776e-13,3.1913567e-15,3.637805e-14,9.045905e-12,1.4709498e-11,1.0,5.528872e-15,8.034574e-18,2.02534e-16,7,hcp0001
8,1.7182356e-15,5.069712e-10,2.7553605e-18,1.5483505e-13,1.6736694e-15,4.1788242e-13,5.5355393e-08,8.1189093e-16,1.0,1.1647402e-19,2.1667541e-10,8,hcp10m10
6,1.05399325e-14,6.4090206e-18,2.2870415e-15,1.8597355e-14,1.3241764e-18,5.0205774e-14,1.0,1.1219549e-18,4.1588822e-13,1.7662508e-15,6.5312466e-16,6,fcc211
7,1.529566e-15,1.5395343e-12,6.3102965e-14,1.4180252e-13,1.547895e-14,7.8092014e-13,9.38157e-14,1.0,2.164061e-14,3.2847652e-18,9.865378e-16,7,hcp0001
7,5.671586e-17,3.7570667e-12,8.4801393e-13,2.2314102e-14,1.725413e-13,2.1416016e-09,4.676182e-12,1.0,8.288083e-11,4.2791644e-16,3.385393e-13,7,hcp0001
9,1.2139872e-12,9.731774e-19,1.6122055e-09,9.7482755e-18,5.24063e-13,1.4602523e-14,5.7372866e-15,3.600784e-21,8.4272636e-14,1.0,1.0968365e-15,9,hcp11m20
10,2.8840782e-12,1.2233145e-12,3.8725878e-16,1.7928716e-14,6.209791e-12,7.1571045e-14,3.210605e-08,7.1651444e-19,4.220446e-06,4.6852235e-16,0.9999958,10,hcp2m1m10
4,6.356026e-11,1.6228921e-17,1.393964e-07,1.3992695e-12,0.9999999,5.4852803e-15,3.9833884e-16,5.7907765e-17,5.5506374e-15,4.4024024e-16,1.0578824e-10,4,fcc110
8,4.7775895e-19,2.0533578e-08,3.4541556e-23,4.385888e-14,1.5038366e-16,2.998267e-14,3.6018258e-11,5.657883e-18,1.0,2.8905406e-22,1.4701761e-14,8,hcp10m10
1,8.4966895e-10,0.9999989,2.7741466e-14,2.6945765e-10,1.06332146e-13,1.0088706e-12,4.613215e-09,1.3468252e-10,5.9158816e-07,1.1139301e-14,4.349067e-07,1,bcc110
10,2.298254e-11,3.14158e-11,9.972131e-13,6.215783e-14,4.6782253e-12,4.635603e-14,1.1654289e-12,1.4189116e-18,5.0578084e-08,8.306935e-14,1.0,10,hcp2m1m10
4,1.7309095e-11,6.29182e-19,3.767021e-11,3.3421921e-15,1.0,1.4924298e-12,3.981327e-14,2.0856461e-19,3.0389823e-15,7.356203e-16,1.2685288e-15,4,fcc110
7,3.4499113e-14,1.5109899e-16,8.28988e-16,1.636757e-13,1.8209438e-09,4.0544445e-13,1.3846656e-11,1.0,4.4350704e-12,1.1957938e-11,4.1951014e-16,7,hcp0001
0,0.7480861,6.07147e-07,1.04246624e-07,0.25191325,1.7097976e-08,1.47672e-09,5.9031176e-11,2.9599082e-10,3.7583218e-12,3.5942949e-09,5.752089e-12,3,fcc100
5,1.7273077e-19,7.477293e-16,8.499434e-22,8.978487e-16,9.484862e-18,1.0,3.5004188e-10,3.713405e-18,1.0052376e-12,2.6560442e-21,2.129582e-27,5,fcc111
8,1.538986e-11,4.0460626e-09,7.9400667e-16,5.1080606e-10,6.18093e-14,7.625468e-12,4.2342347e-08,4.4254028e-16,0.9999999,5.4147472e-20,9.728913e-08,8,hcp10m10
6,1.2382686e-16,9.580984e-16,6.113695e-23,4.018389e-14,2.7744763e-15,6.038347e-22,1.0,4.699646e-19,4.890174e-13,1.1916468e-20,5.5695282e-18,6,fcc211
8,1.4866678e-16,6.6763023e-13,2.5149031e-21,6.92577e-15,3.7172571e-19,3.3785177e-16,4.6275375e-10,1.2529017e-18,0.9999999,9.337813e-18,1.6936939e-07,8,hcp10m10
2,8.4234144e-16,1.6262715e-15,1.0,1.1525483e-15,7.842327e-12,7.7125074e-14,9.539453e-22,9.665038e-18,7.4812795e-18,6.9891766e-11,1.6130446e-21,2,bcc111
2,4.8051233e-13,8.255528e-25,0.9999987,2.306249e-17,1.3109217e-06,6.0632256e-13,1.921909e-15,5.0628723e-18,6.407407e-23,1.3785454e-14,3.5758525e-21,2,bcc111
